names,scores,logfoldchanges,pvals,pvals_adj
CCNJ,0.70496774,2.4528203,0.4808303277038779,1.0
AAR2,0.70493096,1.7235581,0.48085319131623294,1.0
PIWIL4,0.7041962,25.432081,0.4813105878890839,1.0
HSD11B1,0.7041962,26.1336,0.4813105878890839,1.0
PAM16,0.70309407,1.3785906,0.48199712657051363,1.0
ZNF581,0.7026777,1.7389077,0.48225662415730375,1.0
LUZP1,0.70257974,1.4111297,0.48231769344903264,1.0
C4orf33,0.7023838,1.1615973,0.48243984464292644,1.0
TRAP1,0.7020287,1.4877981,0.48266128653095086,1.0
BRCA2,0.7016613,1.461825,0.48289042245046243,1.0
RPF1,0.7015511,0.7960898,0.4829591747463853,1.0
TM9SF1,0.70064485,1.7661585,0.48352467291923906,1.0
NDE1,0.70055914,0.76598644,0.4835781845878169,1.0
AC025164.1,0.7001795,2.6856935,0.48381520346113616,1.0
VPS33A,0.7001795,2.432339,0.48381520346113616,1.0
RABGGTB,0.7001183,0.5180053,0.4838534382131393,1.0
KDM7A,0.7000815,0.8226449,0.48387637985111254,1.0
ADRB2,0.7000815,1.9066565,0.48387637985111254,1.0
ATG10,0.6983181,25.392197,0.4849782720920155,1.0
HPS6,0.6974364,1.3746399,0.48552972747632117,1.0
NSMCE2,0.69728947,0.9009642,0.4856216696923439,1.0
USP48,0.69679964,1.0262104,0.48592821178530443,1.0
ZC3H4,0.695673,1.1878679,0.48663365567306216,1.0
S1PR3,0.69479126,25.479935,0.48718612804367767,1.0
ZHX1,0.6936401,0.54278964,0.4879079209090814,1.0
NOP14,0.69253796,1.7465258,0.488599539470286,1.0
ZNF124,0.69213384,2.4602003,0.4888532652836255,1.0
RAB28,0.69199914,1.3440149,0.4889378563287411,1.0
ALG13,0.6917175,0.8559442,0.48911475399483073,1.0
EEPD1,0.6915461,2.5736759,0.4892224477111853,1.0
AC009506.1,0.6912644,25.380262,0.4893994008222823,1.0
LCORL,0.69111747,0.88760114,0.48949173786334643,1.0
NPM3,0.691044,2.4620397,0.48953790990082713,1.0
AGTPBP1,0.69100726,1.3507237,0.48956099679874787,1.0
TSPAN4,0.69098276,0.9423495,0.48957638838963946,1.0
MCRIP2,0.69040716,0.86573905,0.48993816575182436,1.0
NOL11,0.69011325,1.7389077,0.4901229585909894,1.0
ORAOV1,0.69008875,25.35367,0.4901383596863955,1.0
RABGEF1,0.68901116,1.7676585,0.4908162655194831,1.0
DNAJB4,0.6878967,1.0023602,0.49151781135694517,1.0
ERAP1,0.6877865,0.63679475,0.4915872242543262,1.0
SLC25A30,0.6875783,2.4712038,0.49171835186131063,1.0
CPQ,0.6875661,0.828231,0.491726065834556,1.0
RUSC2,0.6874926,1.7173752,0.49177235103799233,1.0
DCAF15,0.6874681,1.3983341,0.4917877799587279,1.0
MPC1,0.6872232,0.33939725,0.49194208345356316,1.0
PARG,0.68656194,25.399313,0.49235883261499236,1.0
OSBPL5,0.68656194,25.394573,0.49235883261499236,1.0
TBL3,0.6859496,1.693966,0.49274488021425167,1.0
GADD45GIP1,0.68580264,-0.005675942,0.49283755577293675,1.0
HDAC6,0.6854598,0.8158108,0.4930538350649518,1.0
SUSD3,0.6853863,25.406395,0.49310018724231375,1.0
PLCL2,0.6853863,25.382656,0.49310018724231375,1.0
MARK4,0.6853863,25.370647,0.49310018724231375,1.0
STAT5B,0.6853863,1.3426696,0.49310018724231375,1.0
EPG5,0.6849944,0.81887716,0.4933474382760148,1.0
PLK2,0.68421066,25.763456,0.49384213945948774,1.0
CR1,0.68399024,1.3942939,0.49398132198459455,1.0
MAST3,0.6838678,1.2081642,0.4940586546780307,1.0
VBP1,0.6835371,0.63648933,0.49426748529932807,1.0
KIAA0319L,0.6829126,0.6548514,0.4946620719167173,1.0
RAB42,0.68242276,1.8873472,0.4949716694076467,1.0
DUSP10,0.6814431,0.7540659,0.4955911748775087,1.0
KDM6A,0.6812226,0.70005035,0.495730620635198,1.0
IKZF1,0.68002254,0.46559852,0.4964901925918961,1.0
PDSS1,0.6793245,2.4491167,0.496932269725362,1.0
PLAGL2,0.6790184,2.396301,0.49712622936075,1.0
FEM1A,0.6788959,1.6749792,0.4972038245064352,1.0
CCAR1,0.67874897,0.6107302,0.49729694719700035,1.0
ZNF646,0.6786755,1.6621901,0.4973435120256796,1.0
THUMPD3,0.67847955,1.019046,0.4974676962541985,1.0
CUL4B,0.67836934,1.357404,0.4975375571382864,1.0
PTGS2,0.67808765,2.4851077,0.49771611423873097,1.0
MED21,0.6779897,1.1383013,0.49777822905121494,1.0
IL1R1,0.677157,25.470936,0.4983063715078555,1.0
NCOA6,0.6767896,1.3345735,0.4985394702482857,1.0
GMPS,0.6766916,1.6892412,0.49860163970271776,1.0
SMARCC2,0.6765814,0.84088606,0.4986715852655609,1.0
TTC17,0.67604256,0.5760638,0.49901361642608844,1.0
PMP22,0.67566293,3.0392575,0.49925466775511984,1.0
SH3BP1,0.6748302,0.7579127,0.4997836420752739,1.0
PAQR4,0.674769,2.5197616,0.4998225489837851,1.0
VASH1,0.6742914,1.4914737,0.5001260780340818,1.0
CSNK2A2,0.67425466,0.5440244,0.5001494304724353,1.0
BDP1,0.67385054,0.6749037,0.5004063454693501,1.0
SLC39A13,0.6733852,1.1347843,0.5007022736569003,1.0
CCDC112,0.6730668,0.83332825,0.5009048042783613,1.0
COA7,0.6724545,25.343882,0.5012944082362051,1.0
GRAMD4,0.67127883,25.363394,0.502042897541463,1.0
C12orf4,0.6708013,1.3640558,0.5023471401461959,1.0
MRPS2,0.6697726,2.4077737,0.503002762967729,1.0
EEFSEC,0.66949093,1.6701957,0.5031823575569505,1.0
MED13L,0.66946644,0.6159618,0.5031979760784797,1.0
EID2,0.6689276,25.324112,0.5035416483345256,1.0
GAS2L1,0.6685847,2.4210505,0.5037604133713591,1.0
HIST1H3H,0.667752,25.484415,0.5042919086810709,1.0
GNGT2,0.667752,25.443613,0.5042919086810709,1.0
ABHD18,0.6670417,1.6557554,0.504745476533309,1.0
PLPPR2,0.6665764,25.343882,0.5050427582299841,1.0
RPA2,0.66633147,1.1253675,0.505199259327783,1.0
ELOF1,0.6662335,0.2842696,0.5052618669191834,1.0
MSH6,0.66613555,2.380868,0.5053244785971002,1.0
STAMBP,0.6659151,0.8333047,0.5054653698120075,1.0
C2orf49,0.6650579,1.1241864,0.5060134766686064,1.0
MRPL22,0.6648742,0.46798044,0.5061309688110454,1.0
FAM168A,0.6646293,1.3399756,0.5062876473233076,1.0
ZNF274,0.66415167,1.706495,0.50659324378034,1.0
NUS1,0.66393125,0.7128254,0.506734321000207,1.0
NOLC1,0.66372305,1.0715178,0.5068675795560946,1.0
ADAT3,0.6630495,25.326597,0.5072988363222273,1.0
ZNF618,0.6630495,25.470936,0.5072988363222273,1.0
SLC6A8,0.6630495,25.434395,0.5072988363222273,1.0
RAB11B,0.6625107,0.40469307,0.5076439804382297,1.0
PPIL2,0.66160446,0.88330406,0.5082247279647986,1.0
PXK,0.66145754,1.019046,0.5083189360657585,1.0
AC243829.1,0.6606983,25.479935,0.5088058237832338,1.0
TPRG1-AS1,0.6606983,25.396944,0.5088058237832338,1.0
RNF121,0.6606983,25.331556,0.5088058237832338,1.0
PPP1R3B,0.6604901,2.4528203,0.5089393679375451,1.0
IPO7,0.6600125,0.28981626,0.5092458033222553,1.0
MMAA,0.65952265,25.338963,0.5095601963811629,1.0
SLC16A6,0.6589593,2.643822,0.5099218739803959,1.0
TRMO,0.6588369,1.0712854,0.5100005173164299,1.0
NFRKB,0.6583471,25.35367,0.5103151541070092,1.0
IST1,0.6579062,0.25508842,0.5105984139870638,1.0
EFL1,0.65760005,1.4078411,0.5107951705832419,1.0
ATMIN,0.65741634,1.6264615,0.5109132435572927,1.0
NAT10,0.6571714,25.321623,0.5110706963704045,1.0
SRBD1,0.6571714,25.338963,0.5110706963704045,1.0
MPZL1,0.656951,1.0343342,0.5112124255722021,1.0
WDR5,0.6561795,1.3250747,0.5117086393904138,1.0
CKS1B,0.6551141,1.0367316,0.5123943000917008,1.0
CHST2,0.6548202,25.389818,0.5125835321380023,1.0
ISOC1,0.6547834,1.3720006,0.512607188704913,1.0
QRSL1,0.6543059,2.353478,0.5129147758541742,1.0
FCHSD2,0.6542569,0.8929961,0.5129463286903626,1.0
NIFK,0.65382826,0.53509176,0.5132224591374506,1.0
TERF1,0.653816,0.35548437,0.5132303497161396,1.0
STT3B,0.65371805,0.18384425,0.5132934766199811,1.0
GDAP2,0.65360785,1.3155174,0.5133644992194424,1.0
Z93241.1,0.6532037,2.6632888,0.5136249591876646,1.0
WWP2,0.6529833,0.68745553,0.5137670572456634,1.0
SUPT7L,0.6523098,0.9942354,0.514201372475434,1.0
ERC1,0.65188116,0.9139728,0.5144778542743926,1.0
PHTF2,0.65185666,0.82279015,0.5144936555682025,1.0
NDUFV1,0.6518444,0.21073255,0.5145015563097107,1.0
BBC3,0.65121984,1.3817726,0.5149045777397556,1.0
SGF29,0.65114635,0.5311386,0.5149520028060759,1.0
RWDD3,0.65076673,2.3395956,0.5151970684593419,1.0
RPE,0.6507055,1.3372768,0.5152366008488596,1.0
WIPI1,0.6503381,0.80641663,0.5154738282603571,1.0
SLC39A7,0.6499218,0.794862,0.5157427545190035,1.0
GBP3,0.64967686,0.18418129,0.5159009804363766,1.0
BLNK,0.6495299,1.3981953,0.5159959280729798,1.0
COQ2,0.64919925,1.0302901,0.5162095933908061,1.0
CLEC6A,0.6489421,25.5522,0.5163758092393975,1.0
GOPC,0.648342,0.48444232,0.5167637540919505,1.0
GCC1,0.6483053,2.3215582,0.5167875107224666,1.0
NRG1,0.6477665,25.629324,0.5171360063012929,1.0
NSUN4,0.64748484,1.0728883,0.5173182228665199,1.0
PDE6D,0.64747256,1.1359576,0.5173261460798249,1.0
FAM126A,0.64741135,2.3924575,0.5173657630886848,1.0
ZNF263,0.64733785,2.365277,0.5174133055723606,1.0
INTS6,0.6470807,0.7208749,0.5175797220724734,1.0
PROCR,0.6467378,1.2447122,0.5178016538197429,1.0
FOPNL,0.64600307,0.99631774,0.5182773875739463,1.0
DUSP11,0.6451948,0.7152586,0.518800955571594,1.0
IDH1,0.6449866,0.67174536,0.5189358582341466,1.0
PSMD14,0.644411,0.37638155,0.5193089186830431,1.0
PIK3R6,0.6442396,25.296497,0.5194200698268603,1.0
SLC2A4RG,0.6442396,1.6829188,0.5194200698268603,1.0
MIR503HG,0.6442396,26.027687,0.5194200698268603,1.0
C5orf22,0.6437253,1.2808974,0.5197535969155066,1.0
UTP11,0.64357835,0.8859679,0.5198489106575952,1.0
ASH2L,0.64273334,1.2948381,0.5203971395802878,1.0
MT1G,0.6424027,4.1246977,0.5206117450244195,1.0
DDHD1,0.6421945,0.6734545,0.5207468903598453,1.0
ESCO1,0.6419863,1.6765704,0.5208820537645675,1.0
MS4A14,0.6418884,25.396944,0.5209456663240428,1.0
ADPRM,0.6418884,25.28633,0.5209456663240428,1.0
RARS,0.6417782,0.6093367,0.5210172352351432,1.0
SASH1,0.64157,1.2047995,0.5211524347681271,1.0
MYLIP,0.64128834,0.77810776,0.5213353805270631,1.0
TBRG4,0.64073724,0.46630335,0.5216934134551803,1.0
SMC4,0.64050454,0.62031966,0.5218446208809304,1.0
QSER1,0.6404923,1.6509117,0.5218525797908047,1.0
WDR70,0.6403209,1.6411783,0.521964011083442,1.0
IL13RA1,0.6402964,0.35673535,0.5219799308382349,1.0
SPRYD4,0.6401372,2.3215582,0.5220834153295644,1.0
ABCB7,0.6397576,1.5999453,0.5223302285973109,1.0
ZNF865,0.63953716,25.242327,0.5224735670394967,1.0
SIRT1,0.63920647,1.290669,0.5226886125918251,1.0
MTMR10,0.63904727,1.088336,0.5227921692552864,1.0
UBALD1,0.63855743,1.7096115,0.5231108712193474,1.0
WDR20,0.638386,1.5848261,0.5232224404639227,1.0
EIF2B1,0.6382145,1.091958,0.5233340219201743,1.0
HDHD5,0.6380186,1.0955716,0.5234615585350416,1.0
ZNF143,0.6375043,0.79745317,0.5237964180025408,1.0
FAM8A1,0.63722265,0.58063424,0.5239798399630127,1.0
IMPACT,0.63678175,1.3332201,0.5242670012980111,1.0
MAK16,0.63669604,2.333607,0.5243228475881263,1.0
RNF220,0.63656133,0.78445596,0.5244106122023735,1.0
ANKRD50,0.6360103,25.288877,0.5247697276208466,1.0
C11orf21,0.6360103,25.255404,0.5247697276208466,1.0
NSF,0.6359123,0.77531034,0.5248335835431001,1.0
NREP,0.6356429,2.353478,0.5250092078413093,1.0
DENND4A,0.6348224,0.6590148,0.5255442489127133,1.0
CARD8-AS1,0.6346142,1.2850927,0.5256800499485137,1.0
LINC01089,0.6344428,2.343575,0.5257918995682931,1.0
MGME1,0.6344183,1.629744,0.5258078790786536,1.0
AC024909.2,0.6336713,2.4398186,0.5262953733923413,1.0
RPAIN,0.63321817,0.48622593,0.5265911791354709,1.0
BAG4,0.63292426,1.6066173,0.5267830985198523,1.0
CCNA1,0.63231194,2.1697168,0.5271830452336803,1.0
USP38,0.6311976,1.2766907,0.5279113456316362,1.0
ATP11B,0.63094044,0.7766076,0.5280794877503925,1.0
MMGT1,0.6298872,0.44892642,0.528768354349882,1.0
EIF2B2,0.6297403,1.0907516,0.5288645116238955,1.0
GRIN3A,0.62895656,25.263195,0.5293775006820609,1.0
SYMPK,0.628283,0.2836036,0.5298185527446659,1.0
UBL4A,0.6280993,1.5949221,0.529938872074756,1.0
SENP6,0.6274136,0.3977673,0.5303881868824842,1.0
MUS81,0.62730336,1.261168,0.5304604162298518,1.0
TARDBP,0.6272666,0.5571916,0.530484493788768,1.0
SEC22B,0.6272666,0.3315992,0.530484493788768,1.0
LTV1,0.6262379,1.2724726,0.5311588906411078,1.0
GCNT2,0.625944,1.3059013,0.531351655295846,1.0
RUBCNL,0.6252705,2.378928,0.5317935413795618,1.0
NCKAP5L,0.6250868,1.63792,0.5319140880755877,1.0
RPS6KB1,0.62498885,1.6099426,0.5319783853069113,1.0
JADE2,0.62484187,1.1730459,0.5320748385356209,1.0
TMEM181,0.62474394,1.0943681,0.5321391456086948,1.0
EBI3,0.62307847,25.94567,0.5332329677579064,1.0
NDUFAF2,0.62263757,0.6254478,0.5335226990869991,1.0
UBXN2B,0.62241715,0.82748026,0.5336675945814033,1.0
KANSL2,0.6222457,1.5898824,0.5337803048220389,1.0
C7orf50,0.62209874,0.2807745,0.5338769231704363,1.0
SART3,0.6220008,0.94450104,0.5339413403100866,1.0
RMDN1,0.6219151,0.6899228,0.5339977085274024,1.0
AP5M1,0.6215477,0.7442632,0.5342393206367363,1.0
UBTD1,0.62126607,0.8285828,0.5344245939555031,1.0
PLXNA3,0.62126607,1.1051677,0.5344245939555031,1.0
LRSAM1,0.6211191,1.5814459,0.5345212711673981,1.0
CACNA2D4,0.62072724,25.244951,0.5347791202048554,1.0
PTGIR,0.62072724,25.311623,0.5347791202048554,1.0
CCDC85C,0.62072724,25.24757,0.5347791202048554,1.0
OLA1,0.62059253,0.46009436,0.5348677703002935,1.0
UMAD1,0.62043333,1.0429647,0.5349725481498413,1.0
DTNB,0.6201884,2.2951202,0.5351337650502263,1.0
RLIM,0.6198577,0.49359965,0.5353514467122666,1.0
PRPF19,0.6197475,0.68885833,0.5354240171822902,1.0
SPRYD3,0.6195516,1.0931635,0.5355530435906273,1.0
ST3GAL2,0.6195026,0.6877932,0.535585302640305,1.0
ALKBH6,0.619025,2.2930672,0.5358998796700423,1.0
AFG3L2,0.61802083,0.47815424,0.5365616013760357,1.0
ZNF22,0.6179351,0.9009642,0.5366181088508046,1.0
PACS1,0.6179106,1.6049521,0.5366342543934015,1.0
MFN2,0.617433,0.9195848,0.5369491413055375,1.0
FBXO11,0.61658806,0.10830438,0.5375064763918884,1.0
ZNF697,0.6148491,25.27609,0.5386543694988082,1.0
WDR48,0.6146287,1.2540605,0.5387999648150498,1.0
ZNF195,0.6142613,2.2703,0.5390426675107267,1.0
DHX38,0.6142613,0.83818537,0.5390426675107267,1.0
THAP12,0.61408985,0.9108259,0.5391559475156587,1.0
AL645608.8,0.6139674,2.4509697,0.53923686910727,1.0
CDKN2B,0.6138694,2.5179904,0.5393016107614029,1.0
PAQR8,0.613551,1.0118493,0.5395120480259461,1.0
STK3,0.613502,0.6549598,0.5395444266391849,1.0
GDF15,0.61262035,2.9393687,0.5401274080225353,1.0
PMVK,0.61227745,0.88219696,0.5403542080862436,1.0
HNRNPH2,0.6119958,0.28907526,0.5405405437633142,1.0
RAB34,0.6109304,0.7822658,0.5412456691952627,1.0
YDJC,0.6108324,1.0615166,0.5413105313724551,1.0
MSRB2,0.61015886,0.2812123,0.5417565638964262,1.0
OPN3,0.60985273,1.389077,0.5419593665686484,1.0
PFKFB4,0.60980374,2.3175209,0.5419918185106845,1.0
FIG4,0.6097058,0.84689146,0.5420567253028399,1.0
LINC01137,0.6097058,2.2910116,0.5420567253028399,1.0
BABAM2,0.6096323,0.83527285,0.5421054079413368,1.0
UTP4,0.6096078,2.272384,0.5421216359721136,1.0
NIN,0.6094364,0.67810047,0.5422352389714808,1.0
NRIR,0.608971,25.194284,0.5425436498001064,1.0
AMPD2,0.608971,25.234426,0.5425436498001064,1.0
MAPKAPK5,0.6087506,1.2540605,0.5426897696517219,1.0
STARD5,0.6086526,2.3316054,0.5427547181023695,1.0
SCO1,0.60829747,0.5727906,0.5429901886989252,1.0
VAPA,0.6079056,-0.041655295,0.5432500773620588,1.0
TESC,0.6077954,25.239698,0.5433231822058757,1.0
ZNF430,0.6071831,1.5965983,0.5437294093907235,1.0
CREB3L2,0.60671777,1.0834937,0.5440382430819166,1.0
BRAP,0.60621566,1.2411846,0.5443715561850977,1.0
YTHDC1,0.60597074,0.0967741,0.544534184766333,1.0
UTP14A,0.6049788,2.272384,0.5451930773002287,1.0
LMNB2,0.6049788,1.5865134,0.5451930773002287,1.0
MCTP2,0.6046604,1.6749792,0.545404657542671,1.0
DISC1,0.60426855,25.186125,0.5456651199175322,1.0
TIMMDC1,0.60395014,0.58108604,0.545876791017885,1.0
NAA16,0.6039379,2.3154979,0.5458849330270834,1.0
PHF19,0.60381544,2.3012624,0.5459663564308892,1.0
FADS1,0.603497,2.5250628,0.5461780854569016,1.0
AGPAT5,0.6032521,0.7525237,0.5463409816262584,1.0
ARMC6,0.60245615,2.2429445,0.5468705603745796,1.0
GGCT,0.60201526,0.46862656,0.5471639748452282,1.0
CARD9,0.6019173,25.250187,0.5472291886389637,1.0
PSMG4,0.60070497,0.6091638,0.5480365274723098,1.0
SDHA,0.6000559,0.48778433,0.548468980946218,1.0
RPS27A,0.59985995,0.46079472,0.5485995660472185,1.0
COPG1,0.59979874,0.382382,0.5486403770392092,1.0
TMIGD3,0.59956604,25.716211,0.5487954724773929,1.0
LOXL3,0.59956604,25.21047,0.5487954724773929,1.0
GOSR2,0.5994926,0.89538056,0.5488444544798562,1.0
TMEM184C,0.5990272,1.579753,0.5491547239267374,1.0
ZXDC,0.5989782,1.233286,0.5491873889012248,1.0
MOSPD2,0.598868,0.28288448,0.5492608885979637,1.0
ZNF503,0.59850067,2.47303,0.5495059226219323,1.0
TBC1D12,0.59839046,25.1997,0.5495794433373676,1.0
NUDCD1,0.5983292,0.9848311,0.549620290274534,1.0
GPATCH2,0.59814554,1.2896367,0.5497428400645689,1.0
MVD,0.59794956,1.2948381,0.549873574682777,1.0
ELP3,0.59763116,1.5575738,0.5500860511059147,1.0
MRPL21,0.5971781,0.47950384,0.5503884911109913,1.0
BLOC1S4,0.5966515,0.5702201,0.5507400782695349,1.0
FAM189B,0.5960392,25.19157,0.5511490394649652,1.0
RAB4B,0.5960392,25.14465,0.5511490394649652,1.0
PDCD1LG2,0.59579426,1.6066173,0.5513126657470917,1.0
CAB39L,0.5955616,2.2619352,0.551468132832653,1.0
ZNF598,0.5948636,25.169672,0.5519346633369966,1.0
PARP4,0.5947534,0.25043863,0.5520083437638643,1.0
AC027097.1,0.594337,2.2471852,0.5522867356269934,1.0
HSD17B11,0.59419006,-0.05071085,0.5523850080304047,1.0
USP5,0.59407985,1.5420288,0.5524587179645126,1.0
PSMC3,0.5937247,0.34583345,0.5526962605807013,1.0
PIK3R4,0.59368795,25.155823,0.5527208368141019,1.0
RPL38,0.59366345,-0.22526403,0.5527372212675022,1.0
AL390760.1,0.59251237,25.336498,0.5535075591934575,1.0
CHPT1,0.59170413,0.86416376,0.5540487488692656,1.0
NDUFA5,0.59166735,0.17346919,0.5540733545527814,1.0
PBX2,0.59148365,0.79093945,0.5541963909927283,1.0
SRFBP1,0.5913612,0.93154997,0.5542784227132111,1.0
GZF1,0.5909938,2.2827609,0.5545245535163474,1.0
FBL,0.5902958,-0.11714231,0.5549923492673936,1.0
MRPS30,0.59008765,0.65441453,0.5551319046290207,1.0
COPB1,0.5898672,0.39939567,0.5552796878168007,1.0
TTC39C,0.58949983,0.4763632,0.5555260358309209,1.0
ZFYVE1,0.58947533,2.2064097,0.555542460929263,1.0
GPR108,0.5889855,0.48976156,0.5558710126866699,1.0
BCL2L14,0.588912,1.5069083,0.5559203036283842,1.0
WASL,0.5880793,0.702795,0.556479083326427,1.0
ARL1,0.5880548,0.48017675,0.5564955221681722,1.0
TBC1D14,0.58766294,0.91302013,0.5567585758317664,1.0
ENSA,0.58749145,0.22295144,0.5568736808624286,1.0
EMC2,0.5866955,0.42851943,0.5574082489192765,1.0
TMEM9,0.5862669,1.5746632,0.5576961966995799,1.0
UPF2,0.58599746,0.3519909,0.5578772294883585,1.0
ABHD13,0.5859852,0.7241982,0.5578854589306881,1.0
ENOPH1,0.58545864,0.4348697,0.5582393808058401,1.0
HIRA,0.58527493,1.2267514,0.5583628676019863,1.0
TMEM41A,0.5848953,1.5506843,0.5586181157167067,1.0
CORO7,0.5848708,0.84012413,0.5586345852836914,1.0
ACCS,0.5846749,1.5385528,0.558766350312262,1.0
UPF3B,0.584381,1.0859168,0.5589640261586337,1.0
SH2D3C,0.584283,25.221165,0.5590299256533633,1.0
KCMF1,0.58405036,0.60183626,0.5591864520711529,1.0
EMC1,0.58384216,1.5644325,0.5593265200555377,1.0
SLC25A44,0.5833523,1.5192924,0.5596561589366267,1.0
PPARGC1B,0.58286244,2.2910116,0.5599858920255487,1.0
SF1,0.5821767,0.016682383,0.5604476765197669,1.0
CAVIN1,0.58193177,25.377865,0.5606126442500181,1.0
ZNF467,0.58193177,25.116348,0.5606126442500181,1.0
AL356512.1,0.58193177,25.158604,0.5606126442500181,1.0
CENPT,0.5807561,25.130566,0.5614048165554666,1.0
MT1M,0.580352,3.6108985,0.5616772507788976,1.0
ZMYM5,0.5801194,1.0241907,0.5618341358364584,1.0
TAX1BP3,0.57909065,1.0676522,0.562527986635633,1.0
HIST1H1C,0.5790417,0.67889917,0.5625610374664121,1.0
AC087741.1,0.5788825,1.2469205,0.5626684591405227,1.0
SNUPN,0.5783069,0.7534824,0.5630569123940901,1.0
ZNF333,0.57722926,25.116348,0.5637845767963525,1.0
RGS14,0.57722926,25.158604,0.5637845767963525,1.0
PLOD1,0.57575977,0.84978306,0.5647775760217784,1.0
EPS15L1,0.5756618,1.547228,0.5648438058713465,1.0
SETD5,0.57539237,0.35997263,0.5650259572162353,1.0
BMF,0.57487804,25.14465,0.5653737791009775,1.0
LTBP4,0.57487804,25.158604,0.5653737791009775,1.0
PDHA1,0.5742657,0.57984346,0.5657879868812257,1.0
CUTC,0.5742168,2.184499,0.5658211297980125,1.0
ANAPC10,0.5739841,0.70222646,0.5659785713827592,1.0
LRRC8A,0.5738984,2.5321028,0.5660365814781247,1.0
MRPL32,0.5738861,0.615362,0.5660448688675856,1.0
ARIH2OS,0.57370245,25.116348,0.5661691866981453,1.0
CDIP1,0.57370245,25.147451,0.5661691866981453,1.0
COX7A2L,0.57343304,0.20701039,0.5663515432151487,1.0
BORCS6,0.57327384,2.2429445,0.5664593125825697,1.0
ZNF76,0.57312685,2.1976833,0.5665588007288239,1.0
ADCK2,0.57310236,2.210754,0.5665753829012441,1.0
KPNA1,0.5727717,0.49655423,0.566799265007258,1.0
LPCAT3,0.57267374,1.0392278,0.5668656085901468,1.0
RMRP,0.5725268,25.45049,0.5669651309435404,1.0
ZNF84,0.5723309,2.2786186,0.5670978404400644,1.0
C12orf43,0.572037,2.2129214,0.5672969325893176,1.0
DVL2,0.57140017,1.4872426,0.567728413735374,1.0
B3GNTL1,0.5708001,1.1974754,0.5681351454418423,1.0
PPP1R3D,0.5700898,1.2140268,0.5686167630367871,1.0
STK11,0.5698449,1.2121826,0.568782883304628,1.0
ZNF687,0.5695143,2.1778634,0.5690071824445566,1.0
EBAG9,0.56936735,0.44462597,0.5691068845109635,1.0
PHIP,0.5679345,-0.039012503,0.5700794166304719,1.0
KRR1,0.5677264,0.4334251,0.570220790622038,1.0
MDK,0.56743246,0.6740251,0.5704204058803178,1.0
DENND6A,0.56701607,1.1736493,0.5707032511509882,1.0
AAGAB,0.56689364,1.035482,0.5707864536476595,1.0
NPM1,0.5668324,0.5420782,0.5708280570621552,1.0
BAZ1B,0.566514,0.5327803,0.5710444180918663,1.0
RCC1L,0.5664283,1.1989524,0.5711026758075232,1.0
ACAP3,0.56548536,2.3275945,0.5717436973167003,1.0
OGFOD3,0.56530166,0.60139006,0.5718686114378468,1.0
SLU7,0.56522816,0.26396298,0.5719185807185783,1.0
THAP9-AS1,0.56483626,1.5280771,0.572185118594331,1.0
ZSCAN16-AS1,0.5640648,0.34812468,0.5727100374395404,1.0
HEXIM1,0.5637954,0.7323445,0.5728933962687847,1.0
CHRNB1,0.5637831,1.5192924,0.5729017314228924,1.0
MDM2,0.5636729,0.51962423,0.5729767503993737,1.0
RMDN3,0.56346476,0.7652174,0.5731184656261981,1.0
PTGES2,0.56335455,0.58277524,0.5731934980651895,1.0
ATP9B,0.5632688,1.0279635,0.5732518598498426,1.0
BAZ2B,0.56284016,0.4861339,0.5735437110379733,1.0
RIN1,0.56261975,2.1976833,0.5736938333556131,1.0
ALKBH1,0.56255853,2.1778634,0.5737355373039048,1.0
KMT2B,0.5621054,0.60243136,0.5740441911618677,1.0
HIC1,0.5619462,25.223825,0.5741526557789329,1.0
ZNF426,0.56077063,25.075802,0.5749539255502555,1.0
MRPS10,0.56074613,0.4009283,0.5749706242921084,1.0
TMEM229B,0.5604767,1.1989524,0.5751543255873796,1.0
CASP8AP2,0.56030524,2.1976833,0.5752712408558405,1.0
NOL10,0.56028074,2.1889064,0.5752879439539669,1.0
VPS11,0.5599991,0.65516263,0.5754800460550774,1.0
PAPSS1,0.5599501,0.27512753,0.5755134582096858,1.0
TICAM2,0.559595,25.093313,0.5757557237351685,1.0
CPSF4,0.559595,25.084583,0.5757557237351685,1.0
RDH11,0.55944806,0.77790064,0.5758559856245125,1.0
CEACAM1,0.55841935,25.153038,0.5765580495732641,1.0
GAS2L3,0.5582234,1.0602866,0.5766918217923933,1.0
CAMKK1,0.55724376,25.139032,0.5773609023021757,1.0
P3H1,0.55655795,2.1442409,0.5778294760779487,1.0
CHM,0.55647224,0.18065692,0.5778880603803414,1.0
GNG2,0.5560681,25.205093,0.5781642811575788,1.0
AC124016.1,0.5560681,25.122051,0.5781642811575788,1.0
CNST,0.55479455,0.8009017,0.57903520108127,1.0
HCAR2,0.5539618,1.436996,0.57960498162315,1.0
